15
8
4.398779861228609	4.733462866676313	4.679655834055802	4.512379793574151	4.547971921883532	4.538348927702167	2.571334497914547	4.529385793437622	2.9944483697939814	3.7589360867278763	3.648910984954883	4.045340610968799	2.006026487228941	3.7070152587030814	4.5372494912870955	
3.767940521557981	3.7254190381415437	2.279717599790506	3.2547665356457873	2.6334450559255886	4.145556551968865	2.276261458820326	3.3061906875778044	4.855412930621559	3.7285689381769807	3.1401004391420977	2.1665376036391844	4.975797061983658	3.7501693828507583	2.0266119783452097	
2.508356197938836	4.278494166274134	4.374914926818266	3.809348065786819	2.8390799257456876	4.49556142783114	4.718168598200867	4.0456821977512725	2.1545029661699417	2.175980316743394	2.751839614161552	3.8109392840285254	2.1105728849192853	2.941907687740546	2.871270616489267	
4.050376494524186	3.9887539095500593	2.2159377883114373	4.843445220205395	4.769609278698362	4.939829692578584	4.970689646970484	2.342214532008125	4.559034152995483	3.4910214265959603	4.61757790732437	2.224664722841889	3.5747132484085578	3.9348295089246355	3.9356807054384984	
3.306664408092892	2.5959797299881178	4.911352773580585	2.491287228569669	2.8008784191531273	2.4555703011752206	4.887341524856909	3.9291673217317418	4.647719703216015	4.739195705182168	4.392818940113751	2.632212692382043	2.4501047091260126	4.152253902007715	4.854691004147693	
4.5802958484640675	2.0848471057180533	4.800162727666147	2.9590532765784374	4.626235303836552	3.3961374178242	4.250145042942441	2.7803653739685292	2.3913493557011827	4.9070959526764195	4.350441914013066	2.469220538553832	3.632301423758553	2.433037991432086	2.44703638660031	
2.8903109241713976	3.879032317547699	2.9715510360881794	3.271619535378357	2.019089290856481	2.7716966224938933	4.630667015853153	3.1689615927439476	3.097435598838807	2.1886410412684936	4.261177890700971	4.773064979589945	3.566651960371818	2.893452965925426	3.8773194900344974	
3.4018096421872057	3.9821324503179207	4.444359984795943	2.5690560586296467	3.071185004411797	3.920955990669068	3.2080963235105786	3.831188312776466	4.675169947660707	4.699985452528703	2.2532755338257817	4.784089947772904	3.7098080531066957	2.3605792642786825	4.846210485070897	
2.4774189656309114	3.446184680564601	2.8134742508519235	2.7512991684459553	2.9543556203941224	2.65769956299568	3.203014167599767	4.880934432127839	2.943282135238279	4.063840900107914	3.810923209205931	4.952658431937758	3.1519867209697	4.5036820655279595	4.474790858691359	
3.0639676772048263	3.859500534279602	4.002663073074464	3.2331167430670917	4.540811392064699	2.7817953879291615	4.650057183503266	2.254490222824922	4.438536387307773	2.786604218187615	3.7436108889716726	2.961490263988267	3.3892401892261823	4.244260505254204	3.4347805842193657	
2.752400716147447	3.179101646125397	2.977922213881296	3.880422323306397	2.660269741915849	3.031949915547629	2.6440169416148245	4.250830934228789	4.21554576199939	4.659825266926388	4.166528648741879	4.534083528275655	2.837095984698121	2.247691851908608	4.495725158989714	
2.7602841248580443	4.0953954083655715	3.59117875509367	4.433048421760978	2.170027910821532	4.669931486304703	3.1932224270367824	2.4046457498524285	3.688288025811033	2.14930096528699	2.4520297021873807	4.180293897414273	4.905675945339191	2.387720311036932	3.7637308215421115	
2.2342574545709684	3.3325391983212227	2.144655475902823	3.0757255268417927	4.854916466214559	4.272144453070668	4.36214837965956	2.4620861717975107	2.5641176212595242	2.9569636605251137	2.4337724847629536	2.742201599931417	2.016102747581448	3.550548529146672	4.1869862679601395	
3.498359581110062	4.0167021915194745	4.860608690011513	2.8008688034036058	2.750606017419453	4.663239820950492	2.8374363250852306	4.9348531789799415	3.9540631635693764	2.120190695371934	3.270166846113496	3.224908593194158	2.783904710613086	3.8306660301392226	4.283933940815394	
2.1321105741008464	4.669350259757435	4.564430816797302	3.2580720603072075	4.250050096122877	3.7478692014066066	4.696431440422823	4.89008656448242	4.862314707264724	2.3729461415880198	3.8791865713310103	2.554395172424459	3.260142893414036	3.884784744587279	2.568484545639516	
4.077471179043936	4.911711552411234	3.7795181231515813	4.475469607564048	2.5951346001130418	3.8510083605842254	4.81871138688112	4.331660683909727	2.0305875616191615	4.209479511958818	4.718728486052708	2.1998900236489405	3.823191389160603	3.9776538162009625	4.0755178925855455	
4.584612137558679	4.418555587113309	4.1078275609441475	2.2858691115302747	4.778427393741251	4.852765651155753	3.944314032032179	4.88064824646956	2.9993126461506394	3.57468303834573	3.8846315454721116	3.170160442110796	3.1079640566832776	4.112074747997556	3.8633382809391095	
4.5991203983587665	2.789122230539925	3.632058303630975	2.568425109024496	2.043416163751069	3.9061984379725354	3.3059992453637053	2.8989578376394647	2.736312923418667	4.186500306270948	3.316057881841815	3.99773288413056	3.7521138458454946	3.854927879023937	2.288912764540763	
4.9250303780249896	2.550702530305057	4.655343026639107	4.101907619916304	4.051659195142552	4.672596717907679	3.6901571845491903	4.74150931323946	4.4663524878943655	4.037641523191121	4.878258835169973	2.7975004739564433	3.392658529976469	2.1325551012955226	3.5479962223859958	
4.002556559692236	4.26516730270674	4.974722454313444	2.242747991354673	2.518495826610327	4.839502279037743	4.173489055562496	2.639398619963859	4.221061417475564	4.732442045525325	3.420678954320795	3.952310799257672	4.157526457924643	2.4699329998230373	4.362644335592244	
4.5930227899158425	2.82329846747616	3.872064766970704	3.1216009828370663	3.2905180467385526	4.992255041343787	4.070382771805971	4.201451008248689	2.250166444849572	4.361435417119755	4.6709775035664585	2.7251336574651392	2.971760022241274	3.2251942606462567	4.632796305855202	
