8
5
3.222681542353195	2.2856029915801055	4.495857430055437	3.5643316928516064	4.4914264840246645	4.970121108706846	2.3496971640949447	2.684319917463305	
2.9680784014274497	2.2542009192716246	3.596002695126768	2.363059980113174	4.4406436517387835	4.416643615360432	4.476308718879143	2.1992191349067967	
3.5832617326584515	2.8169670998510217	4.060666708215207	3.508528088997525	4.332211328545151	2.561822083273124	2.2991568259585646	4.30545172129629	
2.2253933361082123	4.1396842547786115	4.542793218427292	3.3786452975098173	2.4372114141587002	4.517844343139847	2.9474604473651302	4.970609835963936	
3.306211455974186	2.2442309107994287	2.860178814854063	2.8915574686672385	2.815577100771978	2.765600385506618	2.2890024234583453	4.170674827634711	
3.612942591648049	2.423849322285009	3.3169864532747284	4.539194202668821	2.1024976687785557	4.931374707622895	2.6145586230601783	3.007274560379038	
2.4113824505442367	4.434330401732822	2.6367542051310227	4.916497769517386	2.026953542650192	4.438899179831411	4.092740461081146	2.7157768239045286	
2.814264379345014	4.993889409308604	2.017873760106033	4.089473710471915	2.749771722360166	3.20680336366814	3.8989467963459825	2.963526275705163	
3.811347166939548	4.2929547925567055	4.378931988481888	4.918264917973776	4.879597240310085	4.103714589946616	3.420139250983067	4.953203750003477	
3.84782452809385	4.6452076645206235	4.372613167941411	4.929075922770206	2.915614780075246	3.9718786712081653	3.0303930607961584	4.337676558614906	
3.3354558471242868	2.922800737399768	3.413040178488584	3.505848164725326	4.481018530806869	3.413150593243633	3.40361527155229	4.846793383032743	
3.2776859453406515	2.2700191367117113	2.4962871479252855	2.943848278354192	3.3665526731648305	2.930099895905855	4.257866930844168	4.899126389806154	
2.746608996278277	3.724515243188771	2.45118028652148	4.353295906773729	2.8475466369498132	4.494724107512684	3.2950517005450255	4.423394825714974	
3.47559056661134	2.7586282547857297	2.481686172385647	3.63483788922192	3.8088548512931046	4.911576290078147	3.335699394040674	2.2323411108852422	
2.452755130571649	3.1113252434399183	3.6143849151000866	3.2561935787937024	2.261012662204485	3.055146975338183	4.568937002192881	2.5247052588538113	
3.2645220311978354	3.5923732346730373	4.658284286168744	3.210782185937965	3.622523214016703	4.424320974941061	2.2515234514600846	3.9929941243116636	
2.5684334239290227	3.5470317806676595	3.1530934062473728	4.634670475919456	4.533918404722628	2.763092027787696	4.3677711574229985	2.133195668678161	
2.595443577949854	3.7738938333896956	3.1173357019929933	4.120531731137513	3.7729132633047913	3.5656357397295064	3.0777443249377963	2.452601562970146	
3.556407237633048	4.634748340210065	4.036969371853877	3.867549711525507	3.6983184433442324	2.4046330887064995	3.077421563066654	2.331210501463102	
4.073882221336449	4.230042169455276	3.4127327858540557	3.2027399476148926	3.293334132369491	4.408023671024511	2.4861322127766634	2.7831360522692483	
4.510669386373232	2.2663675137578028	4.124894497080019	2.2935761766593763	3.6607830013150595	3.995394085881125	3.6167148095625947	2.0941099130997998	
4.82731402628277	4.550517275162347	3.531744389906263	3.701137820789865	4.037288066292424	2.0271711446790954	4.659749637742783	3.6965487133779775	
2.090987949751547	4.9680846079411705	4.303908532958474	3.628798735208748	2.9630263556983847	3.121739345618996	3.6374986939838174	2.5915747780642238	
2.1830414424133506	3.7416203648539987	3.9908145371512083	2.987983068280911	4.747823419587213	4.486752081234073	4.875794007593349	4.877715135146759	
4.298374606730597	2.9040847065620548	3.8312371694466476	4.378529970204497	4.4667598766807854	3.8111695504817877	2.1262613343283507	2.9247897144880044	
3.882197272286535	3.8414599305134898	2.3175943152122733	3.1079071002541956	2.839538387438898	2.2561377528604947	4.90870311446883	3.0024288117077367	
2.0878469650896863	4.408163652965907	3.8049528974017472	2.034284341783788	3.9047062378930093	3.630375584593498	4.027918047170241	2.620785813577402	
3.770034636576714	3.1316319749303747	3.085128795922136	2.7252522235860472	2.096934033213565	3.0835059510974956	4.306964416029554	3.0122441543115506	
3.772089073687484	3.298738758512155	2.6212532513074485	2.6921081022029596	4.860866795269841	4.2281662955017625	2.210314331448987	4.195201397430804	
3.1157688015873304	3.272865090844359	3.275872983472107	2.2214866434642535	2.406270802357407	4.50323130596215	3.04964683615489	4.437305916217928	
